,hotel_id,price,stock,city,date,language,mobile,avatar_id,group,brand,parking,pool,children_policy
14,935,67,34,vilnius,36,irish,0,303616,Yin Yang,8 Premium,0,0,0
78,974,116,82,vilnius,36,irish,0,303616,Chillton Worldwide,Tripletree,1,0,0
1,934,76,36,rome,36,estonian,0,303616,Accar Hotels,Ibas,1,0,0
134,989,99,34,copenhagen,36,swedish,0,303616,Accar Hotels,Ibas,0,0,0
18,934,81,36,rome,36,swedish,0,303616,Accar Hotels,Ibas,1,0,0
75,919,75,34,vienna,36,hungarian,1,303616,Yin Yang,8 Premium,0,0,0
16,941,72,34,madrid,36,finnish,0,303616,Independant,Independant,1,0,0
17,969,79,39,amsterdam,35,romanian,0,303616,Accar Hotels,Ibas,1,0,0
18,890,85,32,vienna,35,irish,1,303616,Yin Yang,8 Premium,1,0,0
2,862,68,62,sofia,35,swedish,1,303616,Boss Western,Boss Western,1,0,0
81,934,74,34,rome,35,bulgarian,0,303616,Accar Hotels,Ibas,1,0,0
50,857,102,58,madrid,34,finnish,0,303616,Accar Hotels,Navatel,1,0,0
92,997,136,66,madrid,34,finnish,0,303616,Chillton Worldwide,Tripletree,0,0,0
57,974,111,70,vilnius,34,croatian,0,303616,Chillton Worldwide,Tripletree,1,0,0
11,860,124,64,madrid,34,hungarian,0,303616,Yin Yang,Ardisson,0,0,0
76,857,92,58,madrid,34,hungarian,0,303616,Accar Hotels,Navatel,1,0,0
49,956,95,51,vilnius,34,finnish,0,303616,Boss Western,Boss Western,1,0,0
81,954,129,73,vilnius,34,finnish,0,303616,Chillton Worldwide,Tripletree,1,0,0
62,969,81,37,amsterdam,34,czech,0,303616,Accar Hotels,Ibas,1,0,0
20,934,76,33,rome,34,slovene,1,303616,Accar Hotels,Ibas,1,0,0
74,955,61,28,vilnius,34,hungarian,0,303616,Yin Yang,8 Premium,0,0,0
75,836,156,41,madrid,21,swedish,0,303616,Yin Yang,Royal Lotus,1,0,0
24,874,162,35,rome,21,hungarian,1,303616,Chillton Worldwide,Quadrupletree,1,0,0
98,724,287,40,amsterdam,21,romanian,1,303616,Morriott International,Corlton,1,0,0
75,956,99,19,vilnius,21,finnish,1,303616,Boss Western,Boss Western,1,0,0
76,955,74,9,vilnius,21,finnish,1,303616,Yin Yang,8 Premium,0,0,0
51,914,59,11,vilnius,21,hungarian,1,303616,Yin Yang,8 Premium,0,0,0
144,808,295,38,paris,21,hungarian,0,303616,Accar Hotels,Safitel,1,0,0
64,516,234,38,vilnius,20,belgian,1,303616,Morriott International,Corlton,1,0,2
110,971,165,20,amsterdam,20,estonian,1,303616,Chillton Worldwide,Tripletree,1,0,0
40,897,289,37,rome,20,estonian,1,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
49,874,184,31,rome,20,estonian,1,303616,Chillton Worldwide,Quadrupletree,1,0,0
141,808,295,30,paris,20,slovakian,1,303616,Accar Hotels,Safitel,1,0,0
58,779,191,38,amsterdam,20,hungarian,1,303616,Morriott International,Morriot,1,0,2
91,933,154,18,amsterdam,20,hungarian,1,303616,Boss Western,J.Halliday Inn,1,0,0
0,897,278,37,rome,20,hungarian,1,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
0,794,207,54,vilnius,20,romanian,1,303616,Morriott International,Corlton,1,0,0
8,609,172,32,madrid,20,hungarian,0,303616,Chillton Worldwide,Quadrupletree,1,0,0
73,857,96,22,madrid,20,hungarian,0,303616,Accar Hotels,Navatel,1,0,0
64,857,106,22,madrid,20,finnish,0,303616,Accar Hotels,Navatel,1,0,0
24,894,297,50,copenhagen,19,slovakian,1,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
41,993,170,24,rome,19,slovakian,1,303616,Yin Yang,Royal Lotus,1,0,0
17,982,162,28,madrid,19,slovene,0,303616,Morriott International,Morriot,1,0,0
28,986,222,24,paris,19,hungarian,1,303616,Chillton Worldwide,Quadrupletree,1,1,0
33,820,173,20,vilnius,19,hungarian,1,303616,Yin Yang,Royal Lotus,0,0,0
51,822,150,38,madrid,19,romanian,1,303616,Morriott International,Morriot,1,0,0
93,982,168,28,madrid,19,danish,1,303616,Morriott International,Morriot,1,0,0
18,897,293,28,rome,18,bulgarian,1,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
2,956,102,14,vilnius,18,swedish,1,303616,Boss Western,Boss Western,1,0,0
41,789,80,6,madrid,18,bulgarian,1,303616,Accar Hotels,Ibas,1,0,0
31,815,178,33,sofia,18,polish,1,303616,Morriott International,Corlton,1,0,0
122,808,362,25,paris,18,hungarian,0,303616,Accar Hotels,Safitel,1,0,0
90,857,106,19,madrid,18,finnish,1,303616,Accar Hotels,Navatel,1,0,0
84,888,225,46,madrid,18,luxembourgish,1,303616,Morriott International,Corlton,1,0,1
35,516,229,31,vilnius,18,romanian,1,303616,Morriott International,Corlton,1,0,2
95,888,225,44,madrid,17,bulgarian,1,303616,Morriott International,Corlton,1,0,1
8,979,185,17,vienna,17,czech,0,303616,Yin Yang,Ardisson,1,0,0
64,993,195,19,rome,17,swedish,0,303616,Yin Yang,Royal Lotus,1,0,0
29,794,219,42,vilnius,17,finnish,1,303616,Morriott International,Corlton,1,0,0
27,717,285,24,madrid,17,finnish,1,303616,Accar Hotels,Safitel,1,1,0
28,886,145,9,madrid,17,finnish,1,303616,Boss Western,Boss Western,0,0,0
92,873,246,37,madrid,17,finnish,1,303616,Accar Hotels,Safitel,1,1,0
43,971,185,16,amsterdam,17,belgian,0,303616,Chillton Worldwide,Tripletree,1,0,0
32,969,82,9,amsterdam,16,romanian,0,303616,Accar Hotels,Ibas,1,0,0
29,789,85,4,madrid,16,austrian,0,303616,Accar Hotels,Ibas,1,0,0
94,808,392,21,paris,16,danish,1,303616,Accar Hotels,Safitel,1,0,0
106,808,369,21,paris,16,belgian,1,303616,Accar Hotels,Safitel,1,0,0
8,944,276,15,rome,16,romanian,0,303616,Accar Hotels,Safitel,1,1,0
72,993,180,16,rome,16,romanian,0,303616,Yin Yang,Royal Lotus,1,0,0
2,969,84,9,amsterdam,16,slovene,0,303616,Accar Hotels,Ibas,1,0,0
30,754,282,26,valletta,15,belgian,1,303616,Accar Hotels,Safitel,1,0,0
28,798,280,19,madrid,15,slovakian,1,303616,Accar Hotels,Safitel,0,0,1
60,936,153,14,madrid,15,slovakian,1,303616,Boss Western,J.Halliday Inn,1,0,0
92,789,78,3,madrid,15,slovakian,1,303616,Accar Hotels,Ibas,1,0,0
35,897,348,18,rome,15,maltese,0,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
12,779,199,24,amsterdam,15,irish,1,303616,Morriott International,Morriot,1,0,2
23,944,305,11,rome,15,finnish,0,303616,Accar Hotels,Safitel,1,1,0
9,808,362,19,paris,15,hungarian,0,303616,Accar Hotels,Safitel,1,0,0
31,798,369,5,madrid,6,luxembourgish,1,303616,Accar Hotels,Safitel,0,0,1
99,874,238,4,rome,6,hungarian,1,303616,Chillton Worldwide,Quadrupletree,1,0,0
116,897,382,3,rome,3,hungarian,1,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
51,815,248,2,sofia,2,romanian,1,303616,Morriott International,Corlton,1,0,0
70,97,240,4,madrid,2,luxembourgish,1,303616,Accar Hotels,Safitel,1,1,0
51,101,424,1,amsterdam,1,irish,1,303616,Accar Hotels,Safitel,1,0,0
87,888,225,12,madrid,1,irish,1,303616,Morriott International,Corlton,1,0,1
104,987,74,45,rome,40,greek,1,303616,Accar Hotels,Ibas,1,0,0
91,915,67,43,madrid,39,austrian,1,303616,Accar Hotels,Ibas,1,0,0
1,956,85,76,vilnius,39,finnish,0,303616,Boss Western,Boss Western,1,0,0
71,919,72,42,vienna,39,hungarian,1,303616,Yin Yang,8 Premium,0,0,0
24,956,81,76,vilnius,39,latvian,0,303616,Boss Western,Boss Western,1,0,0
17,919,75,39,vienna,38,czech,1,303616,Yin Yang,8 Premium,0,0,0
36,974,109,94,vilnius,38,polish,1,303616,Chillton Worldwide,Tripletree,1,0,0
105,909,68,35,madrid,37,slovakian,0,303616,Yin Yang,8 Premium,1,0,0
81,935,63,36,vilnius,37,polish,1,303616,Yin Yang,8 Premium,0,0,0
36,954,112,83,vilnius,36,bulgarian,0,303616,Chillton Worldwide,Tripletree,1,0,0
62,789,66,33,madrid,36,belgian,0,303616,Accar Hotels,Ibas,1,0,0
94,997,126,80,madrid,36,belgian,0,303616,Chillton Worldwide,Tripletree,0,0,0
110,989,97,32,copenhagen,35,slovene,1,303616,Accar Hotels,Ibas,0,0,0
11,890,80,32,vienna,35,romanian,0,303616,Yin Yang,8 Premium,1,0,0
15,886,109,58,madrid,34,finnish,0,303616,Boss Western,Boss Western,0,0,0
16,941,72,29,madrid,34,finnish,0,303616,Independant,Independant,1,0,0
63,904,98,54,madrid,34,hungarian,0,303616,Boss Western,Boss Western,0,0,0
30,936,144,26,madrid,21,swedish,0,303616,Boss Western,J.Halliday Inn,1,0,0
118,774,167,31,rome,21,hungarian,1,303616,Chillton Worldwide,Quadrupletree,1,0,0
79,982,155,34,madrid,21,german,0,303616,Morriott International,Morriot,1,0,0
60,934,78,16,rome,21,polish,0,303616,Accar Hotels,Ibas,1,0,0
52,956,99,17,vilnius,20,belgian,1,303616,Boss Western,Boss Western,1,0,0
22,789,80,7,madrid,20,luxembourgish,0,303616,Accar Hotels,Ibas,1,0,0
92,886,120,12,madrid,20,hungarian,0,303616,Boss Western,Boss Western,0,0,0
20,901,273,38,madrid,20,finnish,0,303616,Morriott International,Corlton,1,1,0
36,970,310,44,paris,19,finnish,1,303616,Chillton Worldwide,Chill Garden Inn,0,0,2
62,969,81,13,amsterdam,19,hungarian,0,303616,Accar Hotels,Ibas,1,0,0
144,858,219,22,paris,19,hungarian,1,303616,Yin Yang,Royal Lotus,1,0,0
85,956,96,15,vilnius,19,hungarian,1,303616,Boss Western,Boss Western,1,0,0
82,857,104,21,madrid,19,danish,1,303616,Accar Hotels,Navatel,1,0,0
71,888,225,46,madrid,18,bulgarian,1,303616,Morriott International,Corlton,1,0,1
64,982,165,24,madrid,18,cypriot,1,303616,Morriott International,Morriot,1,0,0
56,789,86,6,madrid,18,finnish,1,303616,Accar Hotels,Ibas,1,0,0
88,888,243,46,madrid,18,finnish,1,303616,Morriott International,Corlton,1,0,1
18,791,116,14,madrid,18,luxembourgish,1,303616,Boss Western,Boss Western,1,0,0
50,873,227,41,madrid,18,luxembourgish,1,303616,Accar Hotels,Safitel,1,1,0
41,814,155,30,sofia,18,slovakian,1,303616,Accar Hotels,Safitel,0,0,0
51,798,286,23,madrid,17,bulgarian,1,303616,Accar Hotels,Safitel,0,0,1
11,643,78,5,valletta,17,romanian,1,303616,Accar Hotels,Ibas,1,0,0
20,934,81,11,rome,17,swedish,0,303616,Accar Hotels,Ibas,1,0,0
31,969,82,11,amsterdam,17,belgian,0,303616,Accar Hotels,Ibas,1,0,0
43,874,221,18,rome,15,finnish,0,303616,Chillton Worldwide,Quadrupletree,1,0,0
2,516,310,4,vilnius,4,hungarian,0,303616,Morriott International,Corlton,1,0,2
41,888,234,18,madrid,4,cypriot,1,303616,Morriott International,Corlton,1,0,1
83,897,406,3,rome,3,polish,1,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
53,888,225,16,madrid,3,estonian,0,303616,Morriott International,Corlton,1,0,1
52,102,343,3,madrid,3,hungarian,1,303616,Morriott International,Corlton,1,1,0
58,915,60,45,madrid,40,irish,0,303616,Accar Hotels,Ibas,1,0,0
24,914,53,41,vilnius,40,hungarian,0,303616,Yin Yang,8 Premium,0,0,0
88,956,76,83,vilnius,40,hungarian,0,303616,Boss Western,Boss Western,1,0,0
62,934,77,43,rome,39,swedish,1,303616,Accar Hotels,Ibas,1,0,0
78,955,54,41,vilnius,39,estonian,0,303616,Yin Yang,8 Premium,0,0,0
6,643,74,41,valletta,39,slovakian,1,303616,Accar Hotels,Ibas,1,0,0
21,909,73,38,madrid,38,latvian,0,303616,Yin Yang,8 Premium,1,0,0
79,758,61,39,vilnius,38,romanian,1,303616,Accar Hotels,Ibas,0,0,0
0,985,70,80,valletta,38,czech,1,303616,Independant,Independant,1,0,0
28,969,86,42,amsterdam,37,finnish,0,303616,Accar Hotels,Ibas,1,0,0
67,916,108,66,amsterdam,36,romanian,1,303616,Boss Western,Boss Western,1,0,0
50,909,70,33,madrid,36,italian,0,303616,Yin Yang,8 Premium,1,0,0
42,936,132,82,madrid,36,finnish,0,303616,Boss Western,J.Halliday Inn,1,0,0
53,940,157,72,vienna,35,irish,1,303616,Yin Yang,Ardisson,1,0,0
20,954,116,77,vilnius,35,slovakian,0,303616,Chillton Worldwide,Tripletree,1,0,0
84,955,61,30,vilnius,35,slovakian,0,303616,Yin Yang,8 Premium,0,0,0
36,954,122,73,vilnius,34,hungarian,0,303616,Chillton Worldwide,Tripletree,1,0,0
48,820,147,24,vilnius,21,finnish,1,303616,Yin Yang,Royal Lotus,0,0,0
96,993,176,31,rome,21,estonian,1,303616,Yin Yang,Royal Lotus,1,0,0
98,836,141,38,madrid,20,hungarian,0,303616,Yin Yang,Royal Lotus,1,0,0
61,894,322,55,copenhagen,20,swedish,0,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
21,997,139,26,madrid,19,slovene,0,303616,Chillton Worldwide,Tripletree,0,0,0
22,929,339,22,rome,18,bulgarian,1,303616,Accar Hotels,Safitel,1,0,0
14,956,96,14,vilnius,18,romanian,0,303616,Boss Western,Boss Western,1,0,0
45,982,158,24,madrid,18,bulgarian,1,303616,Morriott International,Morriot,1,0,0
43,794,224,46,vilnius,18,portuguese,1,303616,Morriott International,Corlton,1,0,0
69,897,317,28,rome,18,swedish,0,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
44,754,251,37,valletta,18,hungarian,0,303616,Accar Hotels,Safitel,1,0,0
93,836,156,33,madrid,18,finnish,1,303616,Yin Yang,Royal Lotus,1,0,0
15,888,234,44,madrid,17,lithuanian,1,303616,Morriott International,Corlton,1,0,1
89,789,80,5,madrid,17,bulgarian,1,303616,Accar Hotels,Ibas,1,0,0
11,998,231,15,paris,17,hungarian,1,303616,Yin Yang,Royal Lotus,0,0,0
54,982,171,21,madrid,17,finnish,1,303616,Morriott International,Morriot,1,0,0
2,986,222,17,paris,16,hungarian,1,303616,Chillton Worldwide,Quadrupletree,1,1,0
37,982,158,18,madrid,16,bulgarian,0,303616,Morriott International,Morriot,1,0,0
57,956,96,10,vilnius,16,hungarian,1,303616,Boss Western,Boss Western,1,0,0
101,982,158,18,madrid,16,luxembourgish,0,303616,Morriott International,Morriot,1,0,0
21,901,302,19,madrid,15,slovakian,1,303616,Morriott International,Corlton,1,1,0
87,897,334,18,rome,15,slovakian,0,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
2,982,185,15,madrid,15,greek,1,303616,Morriott International,Morriot,1,0,0
25,936,169,14,madrid,15,swedish,1,303616,Boss Western,J.Halliday Inn,1,0,0
16,897,376,18,rome,15,finnish,0,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
57,897,406,6,rome,6,greek,1,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
31,888,239,20,madrid,5,austrian,0,303616,Morriott International,Corlton,1,0,1
76,888,239,18,madrid,4,austrian,0,303616,Morriott International,Corlton,1,0,1
29,516,304,4,vilnius,4,estonian,1,303616,Morriott International,Corlton,1,0,2
1,815,263,4,sofia,4,slovene,1,303616,Morriott International,Corlton,1,0,0
103,888,243,14,madrid,2,swedish,1,303616,Morriott International,Corlton,1,0,1
14,897,398,2,rome,2,estonian,1,303616,Chillton Worldwide,Chill Garden Inn,1,0,2
2,888,220,12,madrid,1,slovakian,1,303616,Morriott International,Corlton,1,0,1
131,29,361,4,paris,5,finnish,1,303616,Accar Hotels,Marcure,1,0,0
39,833,160,74,vienna,35,irish,1,303616,Morriott International,CourtYord,1,0,1
